id,date,politicianId,party,leaning,emi_w2vparliament
ID1919103300,2020-11-18,11004389.0,SPD,middle,-0.37278
ID1919114500,2020-11-18,11004871.0,FDP,middle,1.169896
ID1919109100,2020-11-18,11004114.0,The Left Party,left,1.542853
ID1919109400,2020-11-18,11004767.0,AFD,right,0.710008
ID1919106300,2020-11-18,11003578.0,Alliance 90/The Greens,middle,-0.189083
ID1919102100,2020-11-18,11003602.0,CDU/CSU,middle,-2.157646
ID1919111300,2020-11-18,11004726.0,Alliance 90/The Greens,middle,1.33098
ID1919110800,2020-11-18,11004908.0,FDP,middle,-2.118536
ID1919110100,2020-11-18,11003578.0,Alliance 90/The Greens,middle,-0.247469
ID1919208100,2020-11-19,11004389.0,SPD,middle,1.5441
ID1919205300,2020-11-19,11004910.0,FDP,middle,1.69259
ID1919211700,2020-11-19,11004798.0,FDP,middle,-0.214643
ID1919207100,2020-11-19,11004018.0,CDU/CSU,middle,-1.087721
ID1919209000,2020-11-19,11004749.0,AFD,right,-2.047154
ID1919206100,2020-11-19,11004942.0,SPD,middle,1.85647
ID1919210600,2020-11-19,11004942.0,SPD,middle,1.019915
ID1919200600,2020-11-19,11003756.0,Alliance 90/The Greens,middle,2.229894
ID1919208600,2020-11-19,11003578.0,Alliance 90/The Greens,middle,0.172571
ID1919207300,2020-11-19,11004761.0,AFD,right,-1.873943
ID1919209900,2020-11-19,11004703.0,The Left Party,left,0.890351
ID1919302000,2020-11-20,11003888.0,Alliance 90/The Greens,middle,0.584293
ID1919302600,2020-11-20,11004389.0,SPD,middle,0.912021
ID1919301800,2020-11-20,11003888.0,Alliance 90/The Greens,middle,0.936726
ID1919405000,2020-11-25,11004792.0,AFD,right,0.000418
ID1919408300,2020-11-25,11004792.0,AFD,right,1.987336
ID1919411400,2020-11-25,11004703.0,The Left Party,left,1.85536
ID1919407300,2020-11-25,11003888.0,Alliance 90/The Greens,middle,0.217424
ID1919506000,2020-11-26,11004454.0,The Left Party,left,-0.27235
ID1919510200,2020-11-26,11004837.0,The Left Party,left,1.173394
ID1919501600,2020-11-26,11003602.0,CDU/CSU,middle,-0.312366
ID1919505800,2020-11-26,11004261.0,SPD,middle,0.389404
ID1919501200,2020-11-26,11004261.0,SPD,middle,1.168374
ID1919601500,2020-11-27,11004910.0,FDP,middle,1.423304
ID1919602400,2020-11-27,11004753.0,AFD,right,-0.714034
ID1919601800,2020-11-27,11004942.0,SPD,middle,1.929243
ID1919601200,2020-11-27,11004336.0,CDU/CSU,middle,0.028806
ID1919704700,2020-12-08,11004389.0,SPD,middle,-0.59386
ID1919702900,2020-12-08,11004761.0,AFD,right,-0.708774
ID1919707400,2020-12-08,11004687.0,AFD,right,1.713402
ID1919704300,2020-12-08,11003602.0,CDU/CSU,middle,-0.568178
ID1919706800,2020-12-08,11004382.0,CDU/CSU,middle,2.064821
ID1919803300,2020-12-09,11004798.0,FDP,middle,-2.392219
ID1919801700,2020-12-09,11004703.0,The Left Party,left,1.82075
ID1919804800,2020-12-09,11004018.0,CDU/CSU,middle,-0.090155
ID1919905100,2020-12-10,11003602.0,CDU/CSU,middle,0.367903
ID1919902500,2020-12-10,11003756.0,Alliance 90/The Greens,middle,0.721329
ID1919907200,2020-12-10,11004844.0,SPD,middle,-0.101754
ID1919900100,2020-12-10,11004749.0,AFD,right,-1.109399
ID1919908100,2020-12-10,11004687.0,AFD,right,0.631246
ID1919904700,2020-12-10,11004261.0,SPD,middle,1.368234
ID1919900800,2020-12-10,11004687.0,AFD,right,-0.433688
ID1920001100,2020-12-11,11003786.0,The Left Party,left,-0.449235
ID1920107100,2020-12-16,11004261.0,SPD,middle,3.351587
ID1920108100,2020-12-16,11003602.0,CDU/CSU,middle,0.069633
ID1920109300,2020-12-16,11004298.0,CDU/CSU,middle,-0.103307
ID1920213400,2020-12-17,11004910.0,FDP,middle,1.179453
ID1920210900,2020-12-17,11003756.0,Alliance 90/The Greens,middle,1.7532
ID1920202200,2020-12-17,11004837.0,The Left Party,left,-1.173585
ID1920212400,2020-12-17,11004703.0,The Left Party,left,2.778378
ID1920204600,2020-12-17,11003786.0,The Left Party,left,-0.63941
ID1920205700,2020-12-17,11004767.0,AFD,right,0.604813
ID1920213700,2020-12-17,11004942.0,SPD,middle,1.821913
ID1920201400,2020-12-17,11003756.0,Alliance 90/The Greens,middle,-2.089314
ID1920213200,2020-12-17,11003578.0,Alliance 90/The Greens,middle,-0.911128
ID1920213600,2020-12-17,11004753.0,AFD,right,0.042635
ID1920203000,2020-12-17,11004261.0,SPD,middle,2.359815
ID1920309000,2021-01-13,11004114.0,The Left Party,left,1.448978
ID1920301000,2021-01-13,11003602.0,CDU/CSU,middle,-0.659692
ID1920406700,2021-01-14,11004798.0,FDP,middle,-2.492931
ID1920400600,2021-01-14,11003578.0,Alliance 90/The Greens,middle,0.667029
ID1920406300,2021-01-14,11004389.0,SPD,middle,-0.141536
ID1920406100,2021-01-14,11003786.0,The Left Party,left,-1.746967
ID1920401000,2021-01-14,11004749.0,AFD,right,0.043165
ID1920401200,2021-01-14,11004908.0,FDP,middle,0.1641
ID1920410700,2021-01-14,11004908.0,FDP,middle,-0.462016
ID1920510000,2021-01-27,11003602.0,CDU/CSU,middle,1.404037
ID1920501200,2021-01-27,11004792.0,AFD,right,-0.078266
ID1920504800,2021-01-27,11004792.0,AFD,right,-0.642566
ID1920512100,2021-01-27,11004389.0,SPD,middle,-0.536132
ID1920511900,2021-01-27,11003888.0,Alliance 90/The Greens,middle,0.680605
ID1920615000,2021-01-28,11004792.0,AFD,right,0.658922
ID1920616400,2021-01-28,11004298.0,CDU/CSU,middle,1.568335
ID1920600200,2021-01-28,11004761.0,AFD,right,-1.294372
ID1920601800,2021-01-28,11004261.0,SPD,middle,0.797089
ID1920605100,2021-01-28,11004261.0,SPD,middle,2.63563
ID1920616500,2021-01-28,11004261.0,SPD,middle,1.085721
ID1920607600,2021-01-28,11004767.0,AFD,right,0.298569
ID1920606600,2021-01-28,11004703.0,The Left Party,left,0.017049
ID1920603300,2021-01-28,11004703.0,The Left Party,left,1.87048
ID1920613600,2021-01-28,11004767.0,AFD,right,1.180315
ID1920610500,2021-01-28,11004114.0,The Left Party,left,1.982264
ID1920700900,2021-01-29,11004336.0,CDU/CSU,middle,1.024928
ID1920706900,2021-01-29,11004942.0,SPD,middle,1.947474
ID1920702200,2021-01-29,11004114.0,The Left Party,left,-0.618453
ID1920704300,2021-01-29,11004726.0,Alliance 90/The Greens,middle,0.555182
ID1920707100,2021-01-29,11004454.0,The Left Party,left,-0.363333
ID1920703400,2021-01-29,11004703.0,The Left Party,left,1.238857
ID1920701300,2021-01-29,11004910.0,FDP,middle,-0.212901
ID1920704800,2021-01-29,11004261.0,SPD,middle,1.051982
ID1920803800,2021-02-10,11004792.0,AFD,right,-1.093636
ID1920805000,2021-02-10,11004792.0,AFD,right,0.374254
ID1920806900,2021-02-10,11004798.0,FDP,middle,-3.372542
ID1920808400,2021-02-10,11003888.0,Alliance 90/The Greens,middle,0.801418
ID1920901400,2021-02-11,11004261.0,SPD,middle,1.466602
ID1920902600,2021-02-11,11004018.0,CDU/CSU,middle,-1.958754
ID1920903100,2021-02-11,11004703.0,The Left Party,left,2.713405
ID1920904600,2021-02-11,11003888.0,Alliance 90/The Greens,middle,0.319067
ID1920908500,2021-02-11,11004871.0,FDP,middle,1.035101
ID1921004000,2021-02-12,11003786.0,The Left Party,left,-0.583182
ID1921005800,2021-02-12,11004908.0,FDP,middle,-0.67569
ID1921002300,2021-02-12,11004910.0,FDP,middle,0.379541
ID1921001100,2021-02-12,11003602.0,CDU/CSU,middle,-0.011254
ID1921101400,2021-02-24,11004792.0,AFD,right,-1.015976
ID1921207200,2021-02-25,11004910.0,FDP,middle,1.144835
ID1921205700,2021-02-25,11004844.0,SPD,middle,-0.302847
ID1921209900,2021-02-25,11004749.0,AFD,right,-1.515008
ID1921205900,2021-02-25,11004336.0,CDU/CSU,middle,-0.568524
ID1921211200,2021-02-25,11004753.0,AFD,right,0.238294
ID1921202800,2021-02-25,11004798.0,FDP,middle,-0.243607
ID1921306500,2021-02-26,11004114.0,The Left Party,left,-0.068672
ID1921300300,2021-02-26,11004261.0,SPD,middle,2.067884
ID1921307000,2021-02-26,11004908.0,FDP,middle,-0.578114
ID1921304800,2021-02-26,11004298.0,CDU/CSU,middle,0.004777
ID1921307400,2021-02-26,11004749.0,AFD,right,-0.919768
ID1921400600,2021-03-03,11004792.0,AFD,right,0.747448
ID1921405400,2021-03-03,11004792.0,AFD,right,-0.48345
ID1921403400,2021-03-03,11004726.0,Alliance 90/The Greens,middle,0.364627
ID1921409900,2021-03-03,11004018.0,CDU/CSU,middle,0.266194
ID1921514100,2021-03-04,11004749.0,AFD,right,-1.378192
ID1921500300,2021-03-04,11004261.0,SPD,middle,1.380517
ID1921510900,2021-03-04,11004792.0,AFD,right,-0.179903
ID1921511100,2021-03-04,11004792.0,AFD,right,-0.18263
ID1921508900,2021-03-04,11003888.0,Alliance 90/The Greens,middle,1.180682
ID1921503900,2021-03-04,11004753.0,AFD,right,1.470275
ID1921505500,2021-03-04,11003888.0,Alliance 90/The Greens,middle,0.27785
ID1921516700,2021-03-04,11004871.0,FDP,middle,0.772272
ID1921510400,2021-03-04,11004837.0,The Left Party,left,-0.680903
ID1921610100,2021-03-05,11004298.0,CDU/CSU,middle,-0.297269
ID1921601100,2021-03-05,11003786.0,The Left Party,left,-0.343034
ID1921605200,2021-03-05,11004761.0,AFD,right,-1.671434
ID1921602900,2021-03-05,11004261.0,SPD,middle,2.675822
ID1921604000,2021-03-05,11004726.0,Alliance 90/The Greens,middle,0.238489
ID1921601700,2021-03-05,11004336.0,CDU/CSU,middle,0.700754
ID1921600800,2021-03-05,11004753.0,AFD,right,-1.614877
ID1921708400,2021-03-24,11004942.0,SPD,middle,1.748138
ID1921817200,2021-03-25,11004703.0,The Left Party,left,0.810426
ID1921815800,2021-03-25,11004792.0,AFD,right,1.065659
ID1921801700,2021-03-25,11004910.0,FDP,middle,0.291269
ID1921812600,2021-03-25,11003888.0,Alliance 90/The Greens,middle,1.205853
ID1921807000,2021-03-25,11004261.0,SPD,middle,0.012446
ID1921811200,2021-03-25,11004018.0,CDU/CSU,middle,-0.436467
ID1921904800,2021-03-26,11004844.0,SPD,middle,0.639603
ID1922005800,2021-04-13,11004792.0,AFD,right,1.148994
ID1922106000,2021-04-15,11004844.0,SPD,middle,0.934965
ID1922105500,2021-04-15,11003888.0,Alliance 90/The Greens,middle,0.655564
ID1922116400,2021-04-15,11004871.0,FDP,middle,2.047226
ID1922103500,2021-04-15,11004767.0,AFD,right,-0.759983
ID1922109500,2021-04-15,11004703.0,The Left Party,left,1.887027
ID1922202800,2021-04-16,11004942.0,SPD,middle,0.767788
ID1922204600,2021-04-16,11003578.0,Alliance 90/The Greens,middle,0.114856
ID1922207200,2021-04-16,11003578.0,Alliance 90/The Greens,middle,0.386115
ID1922208700,2021-04-16,11003578.0,Alliance 90/The Greens,middle,-0.910968
ID1922207800,2021-04-16,11004114.0,The Left Party,left,0.348037
ID1922316500,2021-04-21,11004753.0,AFD,right,2.66554
ID1922304400,2021-04-21,11004798.0,FDP,middle,-0.098633
ID1922302400,2021-04-21,11004792.0,AFD,right,-0.259028
ID1922308100,2021-04-21,11004908.0,FDP,middle,-0.593752
ID1922313100,2021-04-21,11004871.0,FDP,middle,0.799048
ID1922400500,2021-04-22,11004703.0,The Left Party,left,1.164951
ID1922406800,2021-04-22,11004798.0,FDP,middle,-2.484112
ID1922402100,2021-04-22,11004261.0,SPD,middle,3.780167
ID1922420800,2021-04-22,11004114.0,The Left Party,left,1.595088
ID1922402200,2021-04-22,11004703.0,The Left Party,left,3.417856
ID1922501100,2021-04-23,11004018.0,CDU/CSU,middle,-0.84669
ID1922505800,2021-04-23,11004389.0,SPD,middle,-0.612442
ID1922501600,2021-04-23,11004837.0,The Left Party,left,-0.629745
ID1922501000,2021-04-23,11004687.0,AFD,right,-1.125512
ID1922502500,2021-04-23,11003888.0,Alliance 90/The Greens,middle,0.057024
ID1922611600,2021-05-05,11004726.0,Alliance 90/The Greens,middle,0.441291
ID1922605800,2021-05-05,11004792.0,AFD,right,0.056932
ID1922601800,2021-05-05,11004792.0,AFD,right,-0.139785
ID1922600600,2021-05-05,11004792.0,AFD,right,2.113637
ID1922608700,2021-05-05,11004749.0,AFD,right,-1.981615
ID1922605000,2021-05-05,11004726.0,Alliance 90/The Greens,middle,1.096928
ID1922603200,2021-05-05,11004792.0,AFD,right,-0.351058
ID1922702100,2021-05-06,11004114.0,The Left Party,left,-0.702041
ID1922705900,2021-05-06,11004792.0,AFD,right,-1.383783
ID1922709600,2021-05-06,11004114.0,The Left Party,left,2.030387
ID1922708100,2021-05-06,11004261.0,SPD,middle,1.535473
ID1922711200,2021-05-06,11004908.0,FDP,middle,-1.114897
ID1922715500,2021-05-06,11004749.0,AFD,right,-0.512929
ID1922809300,2021-05-07,11004703.0,The Left Party,left,-1.785035
ID1922800400,2021-05-07,11004908.0,FDP,middle,-0.195825
ID1922808200,2021-05-07,11004942.0,SPD,middle,0.878218
ID1922804500,2021-05-07,11004753.0,AFD,right,1.786498
ID1922806000,2021-05-07,11004792.0,AFD,right,0.454606
ID1922900400,2021-05-19,11004798.0,FDP,middle,-2.068198
ID1922905800,2021-05-19,11004792.0,AFD,right,-0.623243
ID1922908700,2021-05-19,11004749.0,AFD,right,-1.55542
ID1922908300,2021-05-19,11004908.0,FDP,middle,-1.555874
ID1922907800,2021-05-19,11004792.0,AFD,right,-0.307858
ID1922912000,2021-05-19,11004018.0,CDU/CSU,middle,-1.206571
ID1922916400,2021-05-19,11004844.0,SPD,middle,1.002435
ID1923016300,2021-05-20,11004753.0,AFD,right,2.163617
ID1923017400,2021-05-20,11004261.0,SPD,middle,1.265213
ID1923006700,2021-05-20,11004261.0,SPD,middle,1.304862
ID1923015800,2021-05-20,11004726.0,Alliance 90/The Greens,middle,0.667533
ID1923003500,2021-05-20,11004703.0,The Left Party,left,1.355254
ID1923108100,2021-05-21,11004837.0,The Left Party,left,-0.538235
ID1923105300,2021-05-21,11003578.0,Alliance 90/The Greens,middle,-0.154456
ID1923110300,2021-05-21,11004767.0,AFD,right,-0.065953
ID1923103900,2021-05-21,11004336.0,CDU/CSU,middle,-0.436259
ID1923109400,2021-05-21,11004753.0,AFD,right,-1.1641
ID1923107000,2021-05-21,11004767.0,AFD,right,0.998314
ID1923108800,2021-05-21,11004871.0,FDP,middle,-0.650382
ID1923102500,2021-05-21,11004792.0,AFD,right,-0.747335
ID1923108900,2021-05-21,11004837.0,The Left Party,left,-2.017564
ID1923111500,2021-05-21,11004792.0,AFD,right,-0.522049
ID1923201900,2021-06-09,11004798.0,FDP,middle,-0.950591
ID1923210400,2021-06-09,11003786.0,The Left Party,left,0.449054
ID1923200400,2021-06-09,11004798.0,FDP,middle,-1.585993
ID1923202300,2021-06-09,11004798.0,FDP,middle,-0.038128
ID1923202500,2021-06-09,11004798.0,FDP,middle,-0.210552
ID1923210500,2021-06-09,11003888.0,Alliance 90/The Greens,middle,0.557764
ID1923306600,2021-06-10,11003888.0,Alliance 90/The Greens,middle,1.406697
ID1923305900,2021-06-10,11004389.0,SPD,middle,1.0625
ID1923321800,2021-06-10,11004114.0,The Left Party,left,0.95735
ID1923314200,2021-06-10,11004761.0,AFD,right,-0.403956
ID1923309600,2021-06-10,11004114.0,The Left Party,left,2.881733
ID1923300200,2021-06-10,11004792.0,AFD,right,0.235915
ID1923307500,2021-06-10,11004792.0,AFD,right,0.658728
ID1923312200,2021-06-10,11004753.0,AFD,right,-0.74986
ID1923316500,2021-06-10,11004336.0,CDU/CSU,middle,1.718533
ID1923403000,2021-06-11,11004703.0,The Left Party,left,1.560864
ID1923410600,2021-06-11,11004908.0,FDP,middle,0.933106
ID1923405400,2021-06-11,11004261.0,SPD,middle,-0.277426
ID1923410400,2021-06-11,11004767.0,AFD,right,-0.612091
ID1923405100,2021-06-11,11004336.0,CDU/CSU,middle,-1.036227
ID1923404100,2021-06-11,11004942.0,SPD,middle,0.758668
ID1923504800,2021-06-23,11004798.0,FDP,middle,-0.655334
ID1923508300,2021-06-23,11004942.0,SPD,middle,1.074258
ID1923507700,2021-06-23,11004753.0,AFD,right,0.691043
ID1923505000,2021-06-23,11004798.0,FDP,middle,-0.498098
ID1923508400,2021-06-23,11004910.0,FDP,middle,1.192601
ID1923625000,2021-06-24,11004114.0,The Left Party,left,0.800591
ID1923607600,2021-06-24,11004298.0,CDU/CSU,middle,1.4294
ID1923615100,2021-06-24,11004767.0,AFD,right,0.941665
ID1923611100,2021-06-24,11004767.0,AFD,right,1.050731
ID1923617700,2021-06-24,11004298.0,CDU/CSU,middle,0.011938
ID1923603600,2021-06-24,11004761.0,AFD,right,-1.70159
ID1923619800,2021-06-24,11004844.0,SPD,middle,-0.742936
ID1923621400,2021-06-24,11004114.0,The Left Party,left,1.017389
ID1923602700,2021-06-24,11004908.0,FDP,middle,1.3411
ID1923608200,2021-06-24,11004908.0,FDP,middle,-0.620943
ID1923622200,2021-06-24,11004703.0,The Left Party,left,2.888185
ID1923623100,2021-06-24,11004726.0,Alliance 90/The Greens,middle,0.353561
ID1923615300,2021-06-24,11004792.0,AFD,right,2.265822
ID1923702400,2021-06-25,11004114.0,The Left Party,left,-3.014013
ID1923708200,2021-06-25,11004837.0,The Left Party,left,0.455512
ID1923707500,2021-06-25,11004908.0,FDP,middle,0.712823
ID1923700500,2021-06-25,11004703.0,The Left Party,left,1.404547
ID1923704500,2021-06-25,11003888.0,Alliance 90/The Greens,middle,0.682092
ID1923708700,2021-06-25,11004753.0,AFD,right,1.004195
ID1923801700,2021-08-25,11004018.0,CDU/CSU,middle,-1.881065
ID1923806100,2021-08-25,11004792.0,AFD,right,-0.988229
ID1923806200,2021-08-25,11004114.0,The Left Party,left,-0.253684
ID1923805100,2021-08-25,11004261.0,SPD,middle,2.499087
ID1923906200,2021-09-07,11004871.0,FDP,middle,-0.343232
ID1923904900,2021-09-07,11004753.0,AFD,right,-0.837385
ID1923901700,2021-09-07,11004261.0,SPD,middle,2.162626
ID20100900,2021-10-26,11004767.0,AFD,right,-0.496849
ID20204900,2021-11-11,11004298.0,CDU/CSU,middle,0.103753
ID20203200,2021-11-11,11004837.0,The Left Party,left,-1.226717
ID20202100,2021-11-11,11004261.0,SPD,middle,0.62322
ID20205100,2021-11-11,11004792.0,AFD,right,0.587626
ID20305600,2021-11-18,11004837.0,The Left Party,left,-2.301832
ID20307200,2021-11-18,11004753.0,AFD,right,1.255467
ID20303200,2021-11-18,11004942.0,SPD,middle,-0.130615
ID20302500,2021-11-18,11004336.0,CDU/CSU,middle,-0.500854
ID20305100,2021-11-18,11004749.0,AFD,right,-2.574691
ID20300100,2021-11-18,11004261.0,SPD,middle,1.225777
ID20302900,2021-11-18,11004753.0,AFD,right,0.169015
ID20303500,2021-11-18,11004261.0,SPD,middle,0.858063
ID20400100,2021-12-07,11004261.0,SPD,middle,0.824046
ID20603600,2021-12-09,11004389.0,SPD,middle,-0.132912
ID20605400,2021-12-09,11004798.0,FDP,middle,-1.50978
ID20603800,2021-12-09,11004389.0,SPD,middle,-0.373105
ID20602900,2021-12-09,11004336.0,CDU/CSU,middle,-1.365291
ID20601300,2021-12-09,11004726.0,Alliance 90/The Greens,middle,-0.710724
ID20702300,2021-12-10,11004298.0,CDU/CSU,middle,-0.97228
ID20703500,2021-12-10,11004871.0,FDP,middle,0.089858
ID20801100,2021-12-15,11004798.0,FDP,middle,-0.545489
ID20908000,2021-12-16,11005256.0,SPD,middle,-0.674676
ID20905400,2021-12-16,11005091.0,AFD,right,-0.847366
ID20903800,2021-12-16,11004942.0,SPD,middle,0.678399
ID20905000,2021-12-16,11003786.0,The Left Party,left,-1.35039
ID20903300,2021-12-16,11003586.0,CDU/CSU,middle,-0.858054
ID201003800,2022-01-12,11003888.0,Alliance 90/The Greens,middle,1.257161
ID201004000,2022-01-12,11003888.0,Alliance 90/The Greens,middle,1.022374
ID201009600,2022-01-12,11004798.0,FDP,middle,-2.542473
ID201008800,2022-01-12,11004767.0,AFD,right,-2.20623
ID201110400,2022-01-13,11004726.0,Alliance 90/The Greens,middle,0.704524
ID201110900,2022-01-13,11004018.0,CDU/CSU,middle,0.635214
ID201111400,2022-01-13,11005214.0,Alliance 90/The Greens,middle,-0.112468
ID201106300,2022-01-13,11004389.0,SPD,middle,-0.116076
ID201106600,2022-01-13,11003586.0,CDU/CSU,middle,-1.380946
ID201100400,2022-01-13,11004761.0,AFD,right,-0.711781
ID201108100,2022-01-13,11003586.0,CDU/CSU,middle,-1.096188
ID201102400,2022-01-13,11004753.0,AFD,right,-0.456328
ID201110500,2022-01-13,11004703.0,The Left Party,left,1.339101
ID201206800,2022-01-14,11004018.0,CDU/CSU,middle,-1.439194
ID201302000,2022-01-26,11004761.0,AFD,right,-0.712167
ID201302200,2022-01-26,11004761.0,AFD,right,1.123234
ID201407600,2022-01-27,11004837.0,The Left Party,left,-2.444676
ID201400600,2022-01-27,11004798.0,FDP,middle,-2.030616
ID201408400,2022-01-27,11004837.0,The Left Party,left,-0.9309
ID201503600,2022-01-28,11004837.0,The Left Party,left,-0.984806
ID201504100,2022-01-28,11005047.0,Alliance 90/The Greens,middle,-0.965759
ID201600600,2022-02-16,11004792.0,AFD,right,-0.403414
ID201705000,2022-02-17,11003586.0,CDU/CSU,middle,-1.207678
ID201711300,2022-02-17,11004837.0,The Left Party,left,-1.668395
ID201706700,2022-02-17,11005162.0,Alliance 90/The Greens,middle,0.004359
ID201709900,2022-02-17,11004336.0,CDU/CSU,middle,-1.7789
ID201711200,2022-02-17,11004871.0,FDP,middle,0.23325
ID201706000,2022-02-17,11004792.0,AFD,right,-1.946858
ID201705600,2022-02-17,11004792.0,AFD,right,-0.725735
ID201703300,2022-02-17,11004018.0,CDU/CSU,middle,-2.217929
ID201715100,2022-02-17,11004749.0,AFD,right,-1.50264
ID201809000,2022-02-18,11004942.0,SPD,middle,-0.901558
ID201804200,2022-02-18,11005091.0,AFD,right,-0.366073
ID201805200,2022-02-18,11005082.0,The Left Party,left,0.05853
ID201809100,2022-02-18,11004018.0,CDU/CSU,middle,-0.653328
ID202011400,2022-03-16,11005082.0,The Left Party,left,-0.608631
ID202012700,2022-03-16,11004792.0,AFD,right,0.73007
ID202001900,2022-03-16,11005047.0,Alliance 90/The Greens,middle,0.368685
ID202006100,2022-03-16,11004749.0,AFD,right,1.016386
ID202009100,2022-03-16,11004798.0,FDP,middle,-2.950971
ID202005900,2022-03-16,11004749.0,AFD,right,-0.239649
ID202002100,2022-03-16,11005047.0,Alliance 90/The Greens,middle,0.172273
ID202107800,2022-03-17,11005047.0,Alliance 90/The Greens,middle,-0.847672
ID202115700,2022-03-17,11004183.0,The Left Party,left,0.151374
ID202116700,2022-03-17,11004336.0,CDU/CSU,middle,-1.530372
ID202108000,2022-03-17,11003586.0,CDU/CSU,middle,-0.375335
ID202208000,2022-03-18,11004753.0,AFD,right,-2.146155
ID202206200,2022-03-18,11004837.0,The Left Party,left,-0.885776
ID202202900,2022-03-18,11004761.0,AFD,right,-1.81543
ID202206900,2022-03-18,11003578.0,Alliance 90/The Greens,middle,-0.400971
ID202302100,2022-03-22,11004687.0,AFD,right,-0.49563
ID202306300,2022-03-22,11005031.0,AFD,right,-0.665053
ID202304600,2022-03-22,11004792.0,AFD,right,-0.147412
ID202306400,2022-03-22,11004726.0,Alliance 90/The Greens,middle,0.545514
ID202305500,2022-03-22,11004018.0,CDU/CSU,middle,1.032826
ID202305700,2022-03-22,11004687.0,AFD,right,-0.071887
ID202401200,2022-03-23,11003586.0,CDU/CSU,middle,-1.324647
ID202402700,2022-03-23,11004382.0,CDU/CSU,middle,-0.405955
ID202405500,2022-03-23,11004018.0,CDU/CSU,middle,-0.739014
ID202511600,2022-03-24,11004382.0,CDU/CSU,middle,0.585803
ID202501000,2022-03-24,11004761.0,AFD,right,-0.243348
ID202510000,2022-03-24,11004687.0,AFD,right,1.85448
ID202506200,2022-03-24,11004687.0,AFD,right,0.776886
ID202510600,2022-03-24,11004753.0,AFD,right,-0.041289
ID202505100,2022-03-24,11004767.0,AFD,right,0.019417
ID202601600,2022-03-25,11004336.0,CDU/CSU,middle,-0.118211
ID202602600,2022-03-25,11004844.0,SPD,middle,-0.444167
ID202601500,2022-03-25,11003578.0,Alliance 90/The Greens,middle,-0.964204
ID202601300,2022-03-25,11004389.0,SPD,middle,-0.448552
ID202701000,2022-04-06,11004761.0,AFD,right,-0.340235
ID202709700,2022-04-06,11003586.0,CDU/CSU,middle,-0.662642
ID202706400,2022-04-06,11004389.0,SPD,middle,-0.552418
ID202706600,2022-04-06,11004389.0,SPD,middle,0.29156
ID202701200,2022-04-06,11004761.0,AFD,right,-1.792873
ID202809600,2022-04-07,11004837.0,The Left Party,left,-0.868242
ID202803900,2022-04-07,11003586.0,CDU/CSU,middle,-0.103906
ID202807700,2022-04-07,11005162.0,Alliance 90/The Greens,middle,0.88076
ID202806200,2022-04-07,11004844.0,SPD,middle,1.755308
ID202811000,2022-04-07,11004844.0,SPD,middle,-1.018178
ID202804400,2022-04-07,11004336.0,CDU/CSU,middle,1.707838
ID202807800,2022-04-07,11005091.0,AFD,right,0.813337
ID202808200,2022-04-07,11003888.0,Alliance 90/The Greens,middle,0.77559
ID202817200,2022-04-07,11004753.0,AFD,right,1.939239
ID202804900,2022-04-07,11004753.0,AFD,right,0.261813
ID202807200,2022-04-07,11003586.0,CDU/CSU,middle,1.014135
ID202801800,2022-04-07,11004183.0,The Left Party,left,-1.455678
ID202900500,2022-04-08,11005162.0,Alliance 90/The Greens,middle,-1.364557
ID203107400,2022-04-28,11003586.0,CDU/CSU,middle,-2.057617
ID203116700,2022-04-28,11005162.0,Alliance 90/The Greens,middle,0.112827
ID203108000,2022-04-28,11005091.0,AFD,right,-0.557171
ID203102800,2022-04-28,11005256.0,SPD,middle,0.483541
ID203115600,2022-04-28,11004792.0,AFD,right,-1.973292
ID203109600,2022-04-28,11004298.0,CDU/CSU,middle,-0.591252
ID203205800,2022-04-29,11004942.0,SPD,middle,-1.087001
ID203205600,2022-04-29,11004871.0,FDP,middle,1.372692
ID203204700,2022-04-29,11004767.0,AFD,right,1.152215
ID203203700,2022-04-29,11004792.0,AFD,right,-0.686796
ID203201100,2022-04-29,11004837.0,The Left Party,left,-1.012181
ID203604000,2022-05-08,11005091.0,AFD,right,-0.083375
ID203604200,2022-05-08,11005091.0,AFD,right,-0.645363
ID203607900,2022-05-08,11004908.0,FDP,middle,0.175567
ID203311400,2022-05-11,11004336.0,CDU/CSU,middle,0.297565
ID203412000,2022-05-12,11004298.0,CDU/CSU,middle,-0.005472
ID203412200,2022-05-12,11004792.0,AFD,right,0.86713
ID203408100,2022-05-12,11005091.0,AFD,right,-0.070969
ID203417000,2022-05-12,11005162.0,Alliance 90/The Greens,middle,1.471784
ID203402100,2022-05-12,11004183.0,The Left Party,left,-1.315177
ID203412800,2022-05-12,11004837.0,The Left Party,left,-1.230843
ID203417500,2022-05-12,11004767.0,AFD,right,-0.17193
ID203410400,2022-05-12,11005162.0,Alliance 90/The Greens,middle,0.094394
ID203500300,2022-05-13,11003578.0,Alliance 90/The Greens,middle,-0.309048
ID203508800,2022-05-13,11004726.0,Alliance 90/The Greens,middle,0.733884
ID203501000,2022-05-13,11005091.0,AFD,right,-0.051619
ID203504200,2022-05-13,11003586.0,CDU/CSU,middle,-0.708626
ID203504400,2022-05-13,11003586.0,CDU/CSU,middle,-1.07388
ID203712300,2022-05-19,11004726.0,Alliance 90/The Greens,middle,1.221435
ID203701100,2022-05-19,11004798.0,FDP,middle,-2.071477
